intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0057-3-2,344.79663673535623,64.97013722817864,image,"Ricker, George",3,59852.851180289355,59881.61529666666,158.399928,600.0,1000.0,,59904.0,N/A,,57,POLYGON 344.338316 56.472126 325.34396 63.836937 346.715771 73.445868 3.38617 63.605172 344.338316 56.472126,,,PUBLIC,False,,103134615,191925112
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0057-3-3,317.5779732542079,71.98269426195016,image,"Ricker, George",3,59852.85006445602,59881.61418900463,158.399928,600.0,1000.0,,59904.0,N/A,,57,POLYGON 301.255316 79.110708 346.096455 73.648476 324.793184 63.969342 296.816374 67.362463 301.255316 79.110708,,,PUBLIC,False,,103137693,191928544
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0057-3-4,308.17857581845135,60.310998080113535,image,"Ricker, George",3,59852.85036689815,59881.61387274306,158.399928,600.0,1000.0,,59904.0,N/A,,57,POLYGON 296.827625 67.203048 324.643182 63.82003 314.979178 52.673408 295.917182 55.402973 296.827625 67.203048,,,PUBLIC,False,,103140685,191931925
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0057-4-1,283.88349348539214,60.93256073973487,image,"Ricker, George",3,59852.849283958334,59881.612802986114,158.399928,600.0,1000.0,,59904.0,N/A,,57,POLYGON 295.407071 55.467084 275.786005 53.630193 267.656092 65.152083 296.99722 67.257912 295.407071 55.467084,,,PUBLIC,False,,103143734,191935468
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0057-4-2,277.75031171714267,72.95658089507317,image,"Ricker, George",3,59852.848986770834,59881.613124710646,158.399928,600.0,1000.0,,59904.0,N/A,,57,POLYGON 297.053159 67.423477 267.525604 65.307854 247.534434 75.712654 300.175962 79.206288 297.053159 67.423477,,,PUBLIC,False,,103146722,191938696
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0078-4-4,23.358908943006217,69.9797413849258,image,"Ricker, George",3,60433.76031543982,60449.109724560185,158.399927,600.0,1000.0,,60508.0,N/A,,78,POLYGON 18.571815 61.710284 358.293685 70.455241 35.540281 77.820387 43.484446 66.579566 18.571815 61.710284,,,PUBLIC,False,,221208030,561352078
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-1-1,265.88722505463454,29.79555290324861,image,"Ricker, George",3,60452.035401469904,60479.176882719905,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 274.053035 34.090134 271.362915 22.846691 258.169539 24.855739 259.896343 36.669502 274.053035 34.090134,,,PUBLIC,False,,224906779,571097014
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-1-2,251.75239401473013,31.284815287800303,image,"Ricker, George",3,60452.035697569445,60479.17660333333,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 259.682368 36.683108 257.98037 24.866517 244.484167 25.666647 244.904877 37.146636 259.682368 36.683108,,,PUBLIC,False,,224906780,571105828
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-1-3,250.8586705198748,19.29649562395469,image,"Ricker, George",3,60452.03661465278,60479.1775240625,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 244.455534 13.933861 244.475303 25.421137 257.941986 24.610763 256.540104 12.774856 244.455534 13.933861,,,PUBLIC,False,,224906781,571114936
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-1-4,263.7163190479859,17.93033655094343,image,"Ricker, George",3,60452.036320150466,60479.17780520833,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 256.717799 12.753193 258.130998 24.587532 271.300327 22.594429 268.719027 11.372294 256.717799 12.753193,,,PUBLIC,False,,224906782,571123605
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-2-1,273.8307458134884,52.87453861359314,image,"Ricker, George",3,60452.033264537036,60479.1747383912,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 286.933341 55.728 279.538267 45.233445 262.29302 48.60482 266.244177 60.289358 286.933341 55.728,,,PUBLIC,False,,224906794,571129519
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-2-2,253.25230575897714,55.138009657053246,image,"Ricker, George",3,60452.033553472225,60479.17445173611,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 265.906931 60.337118 262.030902 48.642064 243.406533 49.136053 241.81496 60.586663 265.906931 60.337118,,,PUBLIC,False,,224906799,571136382
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-2-3,252.4734659270845,43.111494059986484,image,"Ricker, George",3,60452.03473716435,60479.175637025466,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 244.819152 37.424803 243.444266 48.865306 261.966331 48.365323 259.587925 36.589578 244.819152 37.424803,,,PUBLIC,False,,224906800,571144254
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-2-4,268.86489137376486,41.32028040564377,image,"Ricker, George",3,60452.03444819444,60479.17592332176,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 259.793788 36.565895 262.223756 48.335314 279.392398 44.98532 274.021743 34.265646 259.793788 36.565895,,,PUBLIC,False,,224906804,571150782
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-3-1,253.95500829858642,67.00254229060232,image,"Ricker, George",3,60452.03240863426,60479.17330412037,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 241.753682 60.833335 233.950553 71.910168 273.91936 71.802893 265.914582 60.32304 241.753682 60.833335,,,PUBLIC,False,,224906978,571156542
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-3-2,282.7530754724664,63.88894931154607,image,"Ricker, George",3,60452.03211332176,60479.173583738426,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 266.228155 60.286192 274.408548 71.744644 302.366332 64.887561 287.271294 56.055244 266.228155 60.286192,,,PUBLIC,False,,224907132,571162650
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-3-3,303.0378911562272,73.57435497138198,image,"Ricker, George",3,60452.0308725,60479.172338738426,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 329.232898 71.312417 302.823432 65.073237 274.706416 72.004311 305.840099 82.054944 329.232898 71.312417,,,PUBLIC,False,,224907276,571171318
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-3-4,254.46215331747862,79.01686487615133,image,"Ricker, George",3,60452.031170104165,60479.17206152778,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 305.021579 82.168656 274.191995 72.04933 233.676182 72.14495 206.503956 82.225422 305.021579 82.168656,,,PUBLIC,False,,224907403,571178147
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-4-1,74.02569545581174,89.11847736759513,image,"Ricker, George",3,60452.03008642361,60479.17097746528,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 205.131769 82.457564 118.23096 80.890184 33.683185 80.901624 304.943165 82.082231 205.131769 82.457564,,,PUBLIC,False,,224907538,571183529
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0057-4-3,246.42819299493272,67.0221968796358,image,"Ricker, George",3,59852.8477752662,59881.61192778935,158.399928,600.0,1000.0,,59904.0,N/A,,57,POLYGON 226.002079 66.10705 246.683612 75.519732 266.869111 65.188648 245.73528 58.533776 226.002079 66.10705,,,PUBLIC,False,,103149547,191941829
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0057-4-4,261.66672266947865,57.00100060501569,image,"Ricker, George",3,59852.84807369213,59881.61160762732,158.399928,600.0,1000.0,,59904.0,N/A,,57,POLYGON 245.948505 58.414349 267.031489 65.037627 275.338223 53.550905 258.340284 49.1087 245.948505 58.414349,,,PUBLIC,False,,103152592,191945314
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-1-1,45.78983421150894,43.89061862008657,image,"Ricker, George",3,59881.82799053241,59909.55275653935,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 52.129082 50.822588 55.645282 39.601164 40.641664 36.412101 34.747862 47.489706 52.129082 50.822588,,,PUBLIC,False,,106583710,197996605
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-1-2,30.476348237205432,39.431297186090724,image,"Ricker, George",3,59881.828280787035,59909.55244452546,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 34.520408 47.412877 40.445146 36.345099 26.941729 31.428389 20.121784 41.530994 34.520408 47.412877,,,PUBLIC,False,,106583755,198003180
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-1-3,36.340296827823764,28.4368037932567,image,"Ricker, George",3,59881.828677592595,59909.55284670139,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 32.821549 20.942012 27.070179 31.208469 40.548096 36.100468 44.945048 24.805398 32.821549 20.942012,,,PUBLIC,False,,106583768,198009339
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-1-4,49.84091132684708,32.28722841527915,image,"Ricker, George",3,59881.8283884375,59909.55315997685,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 45.129152 24.855629 40.751231 36.155761 55.700184 39.345834 57.857712 27.995722 45.129152 24.855629,,,PUBLIC,False,,106583794,198016519
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-2-1,31.047236737900132,66.30214007525726,image,"Ricker, George",3,59881.8266175463,59909.55138111111,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 40.989682 73.733847 48.899634 62.603531 25.593087 58.239984 9.473723 67.721535 40.989682 73.733847,,,PUBLIC,False,,106583802,198023899
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-2-2,9.129650933450431,59.10522386884764,image,"Ricker, George",3,59881.82690280092,59909.5510640162,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 9.131912 67.605907 25.292687 58.157041 8.662185 50.607509 353.58703 58.073213 9.131912 67.605907,,,PUBLIC,False,,106583804,198030928
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-2-3,22.17839784481174,49.71061902297847,image,"Ricker, George",3,59881.827729375,59909.55188813657,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 19.844004 41.729485 8.962688 50.414646 25.566801 57.917854 34.495969 47.294485 19.844004 41.729485,,,PUBLIC,False,,106583808,198035380
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-2-4,40.28818246030211,55.11966094716097,image,"Ricker, George",3,59881.827444282404,59909.55220506944,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 34.722487 47.359109 25.849973 58.004471 48.99664 62.338272 51.970951 50.968339 34.722487 47.359109,,,PUBLIC,False,,106583831,198041240
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-3-1,347.88429462643705,65.97324443282591,image,"Ricker, George",3,59881.82598574074,59909.550150219904,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 353.186268 58.206353 331.18434 61.659298 337.528438 73.655444 9.16828 67.601515 353.186268 58.206353,,,PUBLIC,False,,106686543,198048195
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-3-2,9.477683361661056,76.21431435283385,image,"Ricker, George",3,59881.825695671294,59909.55046185185,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 9.470711 67.71286 337.685412 73.81142 12.708939 84.70293 40.620479 74.095236 9.470711 67.71286,,,PUBLIC,False,,106692423,198054676
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-3-3,310.7026588115897,80.17361327877245,image,"Ricker, George",3,59881.824585243055,59909.549356111114,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 258.451213 81.455228 10.708135 84.901091 336.723965 73.876243 295.05755 72.449139 258.451213 81.455228,,,PUBLIC,False,,106697859,198061503
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-3-4,317.2475463201522,68.046093253371,image,"Ricker, George",3,59881.82487747685,59909.54904675926,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 295.330468 72.312638 336.638023 73.714864 330.663821 61.690053 306.477916 61.302034 295.330468 72.312638,,,PUBLIC,False,,106702973,198068634
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-4-1,289.193442061132,64.20066826041634,image,"Ricker, George",3,59881.82379987268,59909.547978807874,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 305.86357 61.272388 286.353133 55.818048 269.532152 64.868335 295.429179 72.393419 305.86357 61.272388,,,PUBLIC,False,,106709043,198076423
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-4-2,266.06241404473445,73.35323586392961,image,"Ricker, George",3,59881.82351287037,59909.54829359954,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 295.219009 72.548082 269.251089 64.981892 239.979491 70.495691 257.379423 81.298046 295.219009 72.548082,,,PUBLIC,False,,106713888,198083860
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-4-3,250.17271636456982,62.76622495410865,image,"Ricker, George",3,59881.82230730324,59909.54709865741,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 235.434564 58.888306 239.793316 70.217336 268.801369 64.751978 255.761936 54.77343 235.434564 58.888306,,,PUBLIC,False,,106719553,198091772
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0058-4-4,270.77974408396415,56.24830855727559,image,"Ricker, George",3,59881.822595543985,59909.54678541666,158.399926,600.0,1000.0,,59928.0,N/A,,58,POLYGON 256.013292 54.697853 269.102126 64.647115 285.952915 55.656326 271.824358 48.134524 256.013292 54.697853,,,PUBLIC,False,,106724804,198099886
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-1-1,81.77343842452285,48.773977191168726,image,"Ricker, George",3,59909.76316113426,59936.19164767361,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 91.44198 54.289373 90.501053 42.817867 73.873374 42.376765 71.167765 54.147708 91.44198 54.289373,,,PUBLIC,False,,111029060,206085655
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-1-2,63.66960208449276,46.93781002212072,image,"Ricker, George",3,59909.76344137731,59936.19135048611,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 70.881876 54.108461 73.645979 42.343598 57.858723 39.556243 52.488908 50.404186 70.881876 54.108461,,,PUBLIC,False,,111029738,206088984
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-1-3,67.33834132140649,35.241456015520995,image,"Ricker, George",3,59909.76383771991,59936.191754085645,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 62.167406 28.376658 57.953881 39.322271 73.687123 42.087607 75.551404 30.272382 62.167406 28.376658,,,PUBLIC,False,,111030393,206091677
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-1-4,82.39032442007476,36.75308733816037,image,"Ricker, George",3,59909.76355856482,59936.19205252315,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 75.752 30.291025 73.919132 42.107728 90.473835 42.559971 89.469806 31.097803 75.752 30.291025,,,PUBLIC,False,,111031126,206095023
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-2-1,81.23270883446112,72.57479769313382,image,"Ricker, George",3,59909.76178991898,59936.190266770835,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 107.964426 76.879603 96.468993 65.941695 66.188218 65.959242 53.336231 77.220153 107.964426 76.879603,,,PUBLIC,False,,111031938,206099195
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-2-2,45.05006815327844,68.92653170743718,image,"Ricker, George",3,59909.76206516204,59936.189964502315,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 52.613266 77.15397 65.756516 65.926755 41.043779 60.593813 22.248083 68.952264 52.613266 77.15397,,,PUBLIC,False,,111034547,206106060
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-2-3,57.50057771764553,58.18319961555727,image,"Ricker, George",3,59909.76289063657,59936.19079195602,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 52.217724 50.634026 41.373988 60.375486 65.930567 65.656073 70.805598 54.000256 52.217724 50.634026,,,PUBLIC,False,,111041400,206117199
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-2-4,81.23027347912878,60.544311816411835,image,"Ricker, George",3,59909.76261554398,59936.19109408565,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 71.085508 54.02372 66.339817 65.695152 96.304449 65.681986 91.350605 54.458792 71.085508 54.02372,,,PUBLIC,False,,111048233,206128650
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-3-1,14.060948451489107,76.95101282345784,image,"Ricker, George",3,59909.76114930555,59936.18904700231,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 21.6824 69.097311 347.780718 71.977437 345.008129 84.187508 52.669861 77.143403 21.6824 69.097311,,,PUBLIC,False,,111055254,206140803
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0059-3-2,83.60413852140532,84.50840672488945,image,"Ricker, George",3,59909.76086923611,59936.189343819446,158.399928,600.0,1000.0,,59962.0,N/A,,59,POLYGON 53.322705 77.211522 344.920135 84.349942 172.569715 83.399603 108.744813 77.214973 53.322705 77.211522,,,PUBLIC,False,,111061807,206152045
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-4-2,349.29319285892865,77.7038947547801,image,"Ricker, George",3,60452.0297946875,60479.171260787036,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 305.651599 81.947537 32.869447 80.79917 5.30848 70.358928 329.930765 71.303258 305.651599 81.947537,,,PUBLIC,False,,224907739,571190372
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-4-3,32.03824352139663,72.15061480750536,image,"Ricker, George",3,60452.028707453705,60479.17017181713,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 31.282685 64.016502 6.099367 70.258194 34.10145 80.576041 57.686229 70.057467 31.282685 64.016502,,,PUBLIC,False,,224907907,571198511
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0079-4-4,75.79122979075508,77.07871804201433,image,"Ricker, George",3,60452.0290003125,60479.169889930556,158.399924,600.0,1000.0,,60515.0,N/A,,79,POLYGON 58.140098 70.109257 34.865267 80.685412 117.086792 80.681396 93.697311 70.559257 58.140098 70.109257,,,PUBLIC,False,,224907982,571206954
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-1-1,284.5829992842237,2.8875396163645473,image,"Ricker, George",3,60479.38670560185,60505.840655914355,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 289.986314 9.013739 291.241593 -2.406193 279.04514 -3.493589 278.051954 8.371428 289.986314 9.013739,,,PUBLIC,False,,229777487,604251140
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-1-2,272.3600378847018,1.8596186576656963,image,"Ricker, George",3,60479.386995347224,60505.840385219904,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 277.879487 8.34776 278.876061 -3.517845 266.655955 -4.45027 266.03514 7.018087 277.879487 8.34776,,,PUBLIC,False,,229777496,604262364
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-1-3,273.27468969803897,-10.120688619751283,image,"Ricker, George",3,60479.387406747686,60505.840804618056,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 267.63731 -16.143935 266.671687 -4.695266 278.89143 -3.774451 279.911796 -15.64111 267.63731 -16.143935,,,PUBLIC,False,,229777503,604273742
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-1-4,285.6629279299061,-9.094913113849628,image,"Ricker, George",3,60479.387118125,60505.84107659722,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 280.09193 -15.630142 279.064881 -3.763278 291.262336 -2.663712 292.216134 -14.120328 280.09193 -15.630142,,,PUBLIC,False,,229777516,604285212
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-2-1,283.16010277673627,26.651431396402476,image,"Ricker, George",3,60479.385281041665,60505.83921900463,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 289.790163 32.407026 290.028668 20.923349 276.978614 20.388404 275.80645 32.247264 289.790163 32.407026,,,PUBLIC,False,,229777529,604297213
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-2-2,269.5536745602946,25.58397937949761,image,"Ricker, George",3,60479.38556560185,60505.83894300926,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 275.600351 32.24089 276.786854 20.383413 263.903068 18.877066 261.974807 30.230653 275.600351 32.24089,,,PUBLIC,False,,229777545,604310423
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-2-3,271.134075063394,13.638410636503716,image,"Ricker, George",3,60479.38642282407,60505.839803877316,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 265.941886 7.289809 263.951128 18.609309 276.81481 20.104234 277.825088 8.240431 265.941886 7.289809,,,PUBLIC,False,,229777551,604321113
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-2-4,283.72774586964806,14.631844248461597,image,"Ricker, George",3,60479.38613840278,60505.84007971065,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 277.99337 8.251788 276.998568 20.117671 290.028509 20.654096 289.904239 9.171798 277.99337 8.251788,,,PUBLIC,False,,229777565,604338223
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-3-1,267.2935309103705,37.29690219766604,image,"Ricker, George",3,60479.38461486111,60505.83798887731,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 261.921917 30.473802 257.68146 41.441055 273.967142 44.065551 275.609718 32.229195 261.921917 30.473802,,,PUBLIC,False,,229777585,604353233
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-3-2,282.75001490527995,38.586516608900226,image,"Ricker, George",3,60479.38432527778,60505.83825920139,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 275.798459 32.239963 274.191771 44.080706 291.25776 44.217731 289.803976 32.785007 275.798459 32.239963,,,PUBLIC,False,,229777594,604363176
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-3-3,282.5452409355474,50.618697506065864,image,"Ricker, George",3,60479.3831734375,60505.83710388889,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 292.912748 55.921134 291.291115 44.484598 274.144675 44.353761 271.693709 56.153947 292.912748 55.921134,,,PUBLIC,False,,229777621,604373435
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-3-4,263.68147433348605,49.022640396818844,image,"Ricker, George",3,60479.38346525463,60505.83683591435,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 271.415328 56.116896 273.92109 44.321173 257.574775 41.677106 252.039941 52.53345 271.415328 56.116896,,,PUBLIC,False,,229777633,604384260
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-4-1,257.5622588842828,60.36113478286806,image,"Ricker, George",3,60479.38234729167,60505.835719375,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 251.921891 52.819483 240.304978 62.529127 266.907303 67.776205 271.537609 56.062331 251.921891 52.819483,,,PUBLIC,False,,229777648,604392712
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-4-2,282.94933349844985,62.429308080357615,image,"Ricker, George",3,60479.38206089121,60505.83599298611,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 271.835852 56.076038 267.33748 67.800711 299.597359 67.200825 293.099333 56.11969 271.835852 56.076038,,,PUBLIC,False,,229777650,604403900
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-4-3,284.7272760969031,74.46291203063902,image,"Ricker, George",3,60479.38081028935,60505.83474388889,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 316.160574 77.98111 299.829904 67.47185 267.172524 68.093014 253.258564 79.415744 316.160574 77.98111,,,PUBLIC,False,,229777651,604414966
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0080-4-4,243.99362148538606,71.10488539333728,image,"Ricker, George",3,60479.38109797454,60505.83447185185,158.399925,600.0,1000.0,,60545.0,N/A,,80,POLYGON 252.466791 79.342404 266.73981 68.056457 239.94365 62.751312 218.865445 70.835682 252.466791 79.342404,,,PUBLIC,False,,229777652,604426747
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0081-1-1,307.0882476779953,7.257954873246186,image,"Ricker, George",3,60506.051029594906,60532.68088744213,158.399927,600.0,1000.0,,60573.0,N/A,,81,POLYGON 311.526607 14.14213 314.502554 3.035719 302.631999 0.074424 299.685451 11.615204 311.526607 14.14213,,,PUBLIC,False,,230166816,617482496
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0081-1-2,295.14678734128813,4.244205547037382,image,"Ricker, George",3,60506.05131753472,60532.6806112037,158.399927,600.0,1000.0,,60573.0,N/A,,81,POLYGON 299.517977 11.562671 302.468555 0.023337 290.60262 -2.945601 288.007969 8.244375 299.517977 11.562671,,,PUBLIC,False,,230166817,617487672
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0081-1-3,298.07022589179553,-7.411370849302127,image,"Ricker, George",3,60506.05172768518,60532.68102783565,158.399927,600.0,1000.0,,60573.0,N/A,,81,POLYGON 293.626024 -14.292591 290.65895 -3.184608 302.527039 -0.227934 305.475413 -11.772578 293.626024 -14.292591,,,PUBLIC,False,,230166854,617495169
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0081-1-4,310.02030297710144,-4.410106938905333,image,"Ricker, George",3,60506.051440868054,60532.681305335645,158.399927,600.0,1000.0,,60573.0,N/A,,81,POLYGON 305.648987 -11.731603 302.694958 -0.188367 314.55997 2.783401 317.167087 -8.408134 305.648987 -11.731603,,,PUBLIC,False,,230166856,617508681
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0081-2-1,301.41243195757625,30.457406281098482,image,"Ricker, George",3,60506.04960947917,60532.67946049768,158.399927,600.0,1000.0,,60573.0,N/A,,81,POLYGON 306.958734 37.178266 309.564479 25.907929 296.433689 23.271986 292.677266 34.717292 306.958734 37.178266,,,PUBLIC,False,,230166857,617517492
